pair,base_mse,best_mse,improve,dx,dy,qx,qy
500,0.0011576630640774965,0.0011355438036844134,2.2119260393083096e-05,-0.1,-0.1,-1,-1
295,0.0005643395707011223,0.0005425559938885272,2.178357681259513e-05,-0.2,0.0,-2,0
25,5.097641405882314e-05,2.944648986158427e-05,2.152992419723887e-05,2.5,0.0,25,0
145,0.0007136286585591733,0.0006921732565388083,2.1455402020365e-05,-0.3,-0.3,-3,-3
46,5.370357393985614e-05,3.2537325751036406e-05,2.1166248188819736e-05,-0.4,0.1,-4,1
456,0.00024019222473725677,0.00021912454394623637,2.1067680791020393e-05,-0.8,-0.1,-8,-1
231,0.00040155474562197924,0.00038061931263655424,2.0935432985424995e-05,0.1,-0.2,1,-2
497,0.0008177818963304162,0.0007969214930199087,2.0860403310507536e-05,-0.2,0.1,-2,1
487,0.00046258277143351734,0.00044225482270121574,2.0327948732301593e-05,-0.1,0.1,-1,1
474,2.7581516405916773e-05,7.390849987132242e-06,2.019066641878453e-05,-1.6,0.0,-16,0
503,0.0003613488224800676,0.0003413208178244531,2.0028004655614495e-05,-1.0,0.0,-10,0
308,0.0004817250883206725,0.0004617199010681361,2.0005187252536416e-05,0.2,0.1,2,1
543,0.0005301995552144945,0.0005102804279886186,1.9919127225875854e-05,-0.4,0.2,-4,2
318,0.00037315484951250255,0.00035359541652724147,1.9559432985261083e-05,0.2,-0.1,2,-1
175,0.0008105288143269718,0.0007910812273621559,1.9447586964815855e-05,-0.2,0.0,-2,0
561,0.0002490711340215057,0.00022985720715951174,1.921392686199397e-05,-0.4,0.0,-4,0
140,0.0004549739824142307,0.000435840105637908,1.9133876776322722e-05,0.1,-0.1,1,-1
53,0.00015140234609134495,0.0001323027245234698,1.9099621567875147e-05,-0.4,-0.1,-4,-1
121,0.001529472297988832,0.0015105148777365685,1.8957420252263546e-05,0.1,0.1,1,1
161,0.0007294570095837116,0.0007107246201485395,1.873238943517208e-05,0.0,-0.1,0,-1
547,0.0004921012441627681,0.000473478517960757,1.862272620201111e-05,-2.8,0.1,-28,1
427,0.0005315060843713582,0.0005132893566042185,1.8216727767139673e-05,0.1,0.0,1,0
338,0.00024194607976824045,0.00022458774037659168,1.735833939164877e-05,0.3,0.0,3,0
267,0.0001728004135657102,0.0001555211201775819,1.727929338812828e-05,-0.3,0.0,-3,0
71,0.00035019483766518533,0.00033293210435658693,1.72627333085984e-05,-0.3,0.2,-3,2
130,0.0025116517208516598,0.0024944893084466457,1.7162412405014038e-05,-0.1,0.1,-1,1
280,0.00041069689905270934,0.00039363675750792027,1.7060141544789076e-05,-0.3,-0.1,-3,-1
124,0.0008605173788964748,0.0008435370400547981,1.6980338841676712e-05,-0.3,0.0,-3,0
422,0.0008617377607151866,0.0008448862354271114,1.685152528807521e-05,0.1,-0.1,1,-1
566,0.00013828575902152807,0.00012156365846749395,1.6722100554034114e-05,-0.4,0.1,-4,1
150,0.002244515810161829,0.002227888209745288,1.66276004165411e-05,-0.1,-0.1,-1,-1
273,0.0002409997978247702,0.0002245571231469512,1.6442674677819014e-05,0.1,-0.2,1,-2
204,0.000813710386864841,0.0007973109604790807,1.6399426385760307e-05,0.3,-0.1,3,-1
502,0.0003351872437633574,0.00031892830156721175,1.6258942196145654e-05,0.4,-0.1,4,-1
357,0.00016280349518638104,0.00014666288916487247,1.6140606021508574e-05,-2.5,0.5,-25,5
174,0.0006544999778270721,0.0006383878062479198,1.6112171579152346e-05,-0.4,0.2,-4,2
450,0.00045309384586289525,0.00043708732118830085,1.6006524674594402e-05,0.2,0.0,2,0
404,0.0006920824525877833,0.0006761032855138183,1.5979167073965073e-05,0.2,-0.1,2,-1
196,0.0016083664959296584,0.0015924519393593073,1.5914556570351124e-05,0.0,0.2,0,2
459,7.032372377580032e-05,5.444476119009778e-05,1.587896258570254e-05,0.2,-0.1,2,-1
200,0.0013501213397830725,0.0013344348408281803,1.568649895489216e-05,0.2,0.2,2,2
447,0.0003921603492926806,0.00037665251875296235,1.550783053971827e-05,0.2,0.1,2,1
62,0.0010566069977357984,0.0010413534473627806,1.5253550373017788e-05,-0.1,0.0,-1,0
224,6.642532389378175e-05,5.123367009218782e-05,1.519165380159393e-05,-0.6,0.0,-6,0
542,0.0004688781627919525,0.0004537510103546083,1.5127152437344193e-05,-0.3,0.0,-3,0
305,0.000656306860037148,0.0006418158300220966,1.4491030015051365e-05,0.2,-0.1,2,-1
551,0.0005630033556371927,0.0005485287983901799,1.4474557247012854e-05,0.5,0.0,5,0
518,0.0003841731231659651,0.00036974059185013175,1.443253131583333e-05,0.4,-0.1,4,-1
530,0.00044540181988850236,0.0004309972864575684,1.4404533430933952e-05,-0.1,-0.2,-1,-2
122,0.0009904587641358376,0.0009761014953255653,1.4357268810272217e-05,0.1,0.0,1,0
321,0.00031618919456377625,0.00030187389347702265,1.4315301086753607e-05,0.2,0.2,2,2
146,0.0006521231844089925,0.0006381383282132447,1.3984856195747852e-05,0.3,-0.1,3,-1
210,0.00030700123170390725,0.0002931420458480716,1.3859185855835676e-05,0.0,0.2,0,2
303,0.00033238535979762673,0.00031875312561169267,1.3632234185934067e-05,0.1,-0.2,1,-2
590,5.0391721742926165e-05,3.6943674786016345e-05,1.344804695690982e-05,-0.5,0.0,-5,0
329,0.00023573017097078264,0.00022243906278163195,1.3291108189150691e-05,0.4,-0.2,4,-2
336,0.0002791047445498407,0.00026588101172819734,1.3223732821643353e-05,0.3,-0.2,3,-2
203,0.00126713328063488,0.001254101051017642,1.3032229617238045e-05,-0.3,-0.1,-3,-1
177,0.0015616046730428934,0.0015487030614167452,1.2901611626148224e-05,0.1,-0.1,1,-1
409,0.00028768539777956903,0.0002748017432168126,1.288365456275642e-05,0.4,-0.1,4,-1
508,0.00041332090040668845,0.0004004412912763655,1.2879609130322933e-05,0.3,0.1,3,1
306,0.00017259926244150847,0.0001599885436007753,1.261071884073317e-05,0.3,-0.2,3,-2
119,0.00158142508007586,0.0015689650317654014,1.246004831045866e-05,0.1,0.1,1,1
240,3.443900277488865e-05,2.2098945919424295e-05,1.2340056855464354e-05,-1.1,-0.2,-11,-2
116,0.0008340439526364207,0.0008220029412768781,1.2041011359542608e-05,0.1,0.1,1,1
157,0.001023738062940538,0.0010117513593286276,1.1986703611910343e-05,0.1,0.1,1,1
129,0.001328113954514265,0.001316369278356433,1.1744676157832146e-05,0.1,-0.1,1,-1
325,0.00014928712334949523,0.00013776477135252208,1.1522351996973157e-05,0.4,0.2,4,2
17,6.243019015528262e-05,5.098756082588807e-05,1.1442629329394549e-05,-0.3,-0.2,-3,-2
44,2.7801193937193602e-05,1.648834950174205e-05,1.1312844435451552e-05,-0.3,-0.2,-3,-2
352,0.0003039897419512272,0.00029288424411788583,1.110549783334136e-05,-0.2,0.1,-2,1
139,0.0014691383112221956,0.001458045095205307,1.1093216016888618e-05,0.1,-0.1,1,-1
250,9.546282672090456e-05,8.443686965620145e-05,1.1025957064703107e-05,0.0,-0.2,0,-2
187,0.0012685114052146673,0.0012574857100844383,1.1025695130228996e-05,0.0,0.1,0,1
79,0.0005208081565797329,0.0005098504479974508,1.0957708582282066e-05,-0.3,-0.1,-3,-1
24,4.604516288964078e-05,3.5401939385337755e-05,1.0643223504303023e-05,-0.2,0.1,-2,1
219,0.00011103782890131697,0.00010042978101409972,1.0608047887217253e-05,1.9,-0.2,19,-2
475,7.471151184290648e-05,6.427831249311566e-05,1.0433199349790812e-05,-0.3,0.0,-3,0
182,0.0007621207041665912,0.0007517588674090803,1.03618367575109e-05,-0.1,0.1,-1,1
381,0.0005096569075249135,0.0004996696952730417,9.987212251871824e-06,0.1,0.1,1,1
374,0.0001641050330363214,0.00015416761743836105,9.937415597960353e-06,0.4,-0.1,4,-1
369,0.0003324200806673616,0.00032254389952868223,9.876181138679385e-06,0.2,0.0,2,0
279,0.0003576129674911499,0.0003477615537121892,9.851413778960705e-06,0.2,0.1,2,1
292,0.0005166488117538393,0.0005068010650575161,9.847746696323156e-06,0.0,0.2,0,2
322,0.00036516934051178396,0.000355391064658761,9.778275853022933e-06,0.2,0.0,2,0
127,0.0015044285682961345,0.0014946921728551388,9.736395440995693e-06,0.4,-0.2,4,-2
128,0.002383329439908266,0.0023736897855997086,9.63965430855751e-06,0.1,0.1,1,1
247,0.00022613638429902494,0.00021661818027496338,9.51820402406156e-06,0.3,-0.1,3,-1
517,0.00044916823389939964,0.0004396580043248832,9.510229574516416e-06,0.1,-0.2,1,-2
283,0.0005093616782687604,0.0004998599761165679,9.501702152192593e-06,0.3,-0.1,3,-1
66,0.0009043627651408315,0.0008949324837885797,9.430281352251768e-06,-0.2,-0.2,-2,-2
576,0.00012690549192484468,0.0001175742072518915,9.331284672953188e-06,-0.3,0.2,-3,2
585,7.79006295488216e-05,6.866672629257664e-05,9.233903256244957e-06,0.4,0.1,4,1
95,0.0008988121408037841,0.0008897839579731226,9.028182830661535e-06,0.0,-0.1,0,-1
232,0.0003386318567208946,0.00032962317345663905,9.008683264255524e-06,0.1,0.1,1,1
58,0.0003685486444737762,0.0003596305032260716,8.918141247704625e-06,-0.3,-0.1,-3,-1
482,0.00028999659116379917,0.00028110877610743046,8.887815056368709e-06,-0.1,0.0,-1,0
491,0.0003025906626135111,0.00029376352904364467,8.827133569866419e-06,0.3,-0.1,3,-1
377,8.883526606950909e-05,8.006654388736933e-05,8.768722182139754e-06,-0.4,-0.1,-4,-1
18,6.894038961036131e-05,6.026846676832065e-05,8.671922842040658e-06,-0.1,-0.2,-1,-2
330,0.00024255411699414253,0.0002338855410926044,8.668575901538134e-06,0.1,-0.1,1,-1
501,0.0004450436681509018,0.00043643181561492383,8.61185253597796e-06,0.3,0.0,3,0
595,1.2434282325557433e-05,3.959049536206294e-06,8.47523278935114e-06,2.5,0.1,25,1
418,0.0008542199502699077,0.0008457565563730896,8.463393896818161e-06,0.1,0.1,1,1
242,4.675118179875426e-05,3.8318314182106405e-05,8.432867616647854e-06,-1.0,-0.5,-10,-5
539,0.000495739106554538,0.00048757062177173793,8.168484782800078e-06,0.4,0.0,4,0
233,0.0001479141355957836,0.0001398324384354055,8.081697160378098e-06,0.1,0.2,1,2
160,0.000923844869248569,0.0009158147731795907,8.03009606897831e-06,0.0,-0.1,0,-1
390,0.00027668121038004756,0.0002689250686671585,7.756141712889075e-06,0.3,-0.2,3,-2
584,2.3736061848467216e-05,1.6153462638612837e-05,7.582599209854379e-06,1.3,0.1,13,1
453,0.0001819754543248564,0.0001744281908031553,7.5472635217010975e-06,0.4,-0.2,4,-2
286,0.0004801654431503266,0.00047270054346881807,7.464899681508541e-06,-0.4,-0.2,-4,-2
406,0.0009265089174732566,0.0009190610144287348,7.447903044521809e-06,0.1,0.2,1,2
562,0.00021196329907979816,0.0002045770816039294,7.3862174758687615e-06,-0.1,0.0,-1,0
445,0.0007606602157466114,0.0007534991018474102,7.161113899201155e-06,0.2,-0.1,2,-1
4,0.00012194558803457767,0.00011498142703203484,6.9641610025428236e-06,-0.4,0.2,-4,2
162,0.0004705442697741091,0.00046363164437934756,6.912625394761562e-06,0.1,0.1,1,1
526,0.0005008263397030532,0.0004939496866427362,6.8766530603170395e-06,0.3,-0.1,3,-1
527,0.00031603954266756773,0.00030918497941456735,6.854563253000379e-06,0.0,-0.1,0,-1
77,0.000478393048979342,0.0004716483526863158,6.744696293026209e-06,0.0,-0.2,0,-2
492,0.0006502153701148927,0.0006435367977246642,6.67857239022851e-06,0.1,-0.1,1,-1
109,0.0007129599107429385,0.0007062893710099161,6.670539733022451e-06,0.1,0.0,1,0
220,0.00014263522461988032,0.0001359717280138284,6.663496606051922e-06,-0.8,-0.4,-8,-4
519,0.0003646273980848491,0.00035806524101644754,6.562157068401575e-06,0.4,0.0,4,0
351,0.0002946958411484957,0.000288146547973156,6.549293175339699e-06,0.4,0.0,4,0
289,0.0008935417863540351,0.0008870036108419299,6.5381755121052265e-06,0.1,0.0,1,0
506,0.00039899745024740696,0.00039247050881385803,6.526941433548927e-06,0.1,-0.1,1,-1
8,0.00015029325732029974,0.00014383741654455662,6.455840775743127e-06,0.4,0.0,4,0
488,0.00023555713414680213,0.00022914311557542533,6.4140185713768005e-06,0.3,-0.2,3,-2
582,3.6689954868052155e-05,3.0324841645779088e-05,6.365113222273067e-06,-0.1,-0.2,-1,-2
379,0.0001307283091591671,0.00012439725105650723,6.331058102659881e-06,0.2,-0.2,2,-2
52,0.00011137254477944225,0.00010504354577278718,6.328999006655067e-06,-0.2,0.2,-2,2
531,0.00032644416205585003,0.0003201821236871183,6.262038368731737e-06,0.3,-0.1,3,-1
258,3.248814755352214e-05,2.6248311769450083e-05,6.239835784072056e-06,0.0,0.2,0,2
432,0.00019950185378547758,0.0001936592598212883,5.842593964189291e-06,0.4,-0.2,4,-2
449,0.000144714314956218,0.0001388805394526571,5.833775503560901e-06,0.4,-0.2,4,-2
171,0.0015691190492361784,0.0015634683659300208,5.650683306157589e-06,0.3,0.2,3,2
341,0.00023162922298070043,0.0002259800530737266,5.649169906973839e-06,0.4,0.1,4,1
532,0.00022403881303034723,0.00021850678604096174,5.532026989385486e-06,0.3,0.0,3,0
386,0.0001878136972663924,0.00018234449089504778,5.469206371344626e-06,-0.5,0.0,-5,0
260,7.255868695210665e-05,6.710958405165002e-05,5.449102900456637e-06,0.0,0.2,0,2
319,0.0002555269165895879,0.0002501700655557215,5.3568510338664055e-06,0.3,0.0,3,0
166,0.001661139540374279,0.0016558188945055008,5.320645868778229e-06,0.0,-0.1,0,-1
460,9.168189717456698e-05,8.638652798254043e-05,5.2953691920265555e-06,0.2,0.1,2,1
484,0.0001469473063480109,0.00014177111734170467,5.176189006306231e-06,-0.1,0.1,-1,1
444,0.0001623038260731846,0.00015722641546744853,5.077410605736077e-06,0.0,-0.1,0,-1
402,9.844454325502738e-05,9.345267608296126e-05,4.991867172066122e-06,0.2,0.1,2,1
378,0.00013313446834217757,0.00012822161079384387,4.9128575483337045e-06,0.5,0.0,5,0
81,0.00043993041617795825,0.0004350744129624218,4.856003215536475e-06,-0.3,0.0,-3,0
388,6.573459540959448e-05,6.091985778766684e-05,4.814737621927634e-06,0.5,0.1,5,1
143,0.0011433844920247793,0.001138580497354269,4.803994670510292e-06,0.1,0.0,1,0
438,0.0003787526802625507,0.0003740039828699082,4.748697392642498e-06,0.1,0.2,1,2
259,9.999964822782204e-05,9.527103247819468e-05,4.728615749627352e-06,-0.2,0.2,-2,2
